trans_id	gene_id
Nippo_chrIV.g9761.t1	Nippo_chrIV.g9761
Nippo_chrIV.g9762.t1	Nippo_chrIV.g9762
Nippo_chrIV.g9762.t2	Nippo_chrIV.g9762
Nippo_chrIV.g9763.t1	Nippo_chrIV.g9763
Nippo_chrIV.g9763.t2	Nippo_chrIV.g9763
Nippo_chrIV.g9764.t1	Nippo_chrIV.g9764
Nippo_chrIV.g9765.t2	Nippo_chrIV.g9765
Nippo_chrIV.g9765.t1	Nippo_chrIV.g9765
Nippo_chrIV.g9765.t3	Nippo_chrIV.g9765
Nippo_chrIV.g9765.t4	Nippo_chrIV.g9765
Nippo_chrIV.g9766.t1	Nippo_chrIV.g9766
Nippo_chrIV.g9767.t1	Nippo_chrIV.g9767
Nippo_chrIV.g9768.t2	Nippo_chrIV.g9768
Nippo_chrIV.g9768.t1	Nippo_chrIV.g9768
Nippo_chrIV.g9769.t1	Nippo_chrIV.g9769
Nippo_chrIV.g9770.t1	Nippo_chrIV.g9770
Nippo_chrIV.g9771.t1	Nippo_chrIV.g9771
Nippo_chrIV.g9772.t1	Nippo_chrIV.g9772
Nippo_chrIV.g9772.t2	Nippo_chrIV.g9772
Nippo_chrIV.g9772.t3	Nippo_chrIV.g9772
Nippo_chrIV.g9773.t1	Nippo_chrIV.g9773
Nippo_chrIV.g9774.t1	Nippo_chrIV.g9774
Nippo_chrIV.g9775.t1	Nippo_chrIV.g9775
Nippo_chrIV.g9775.t2	Nippo_chrIV.g9775
Nippo_chrIV.g9775.t3	Nippo_chrIV.g9775
Nippo_chrIV.g9776.t1	Nippo_chrIV.g9776
Nippo_chrIV.g9776.t2	Nippo_chrIV.g9776
Nippo_chrIV.g9776.t3	Nippo_chrIV.g9776
Nippo_chrIV.g9777.t1	Nippo_chrIV.g9777
Nippo_chrIV.g9778.t2	Nippo_chrIV.g9778
Nippo_chrIV.g9778.t1	Nippo_chrIV.g9778
Nippo_chrIV.g9779.t2	Nippo_chrIV.g9779
Nippo_chrIV.g9779.t1	Nippo_chrIV.g9779
Nippo_chrIV.g9780.t2	Nippo_chrIV.g9780
Nippo_chrIV.g9780.t1	Nippo_chrIV.g9780
Nippo_chrIV.g9781.t2	Nippo_chrIV.g9781
Nippo_chrIV.g9781.t1	Nippo_chrIV.g9781
Nippo_chrIV.g9782.t1	Nippo_chrIV.g9782
Nippo_chrIV.g9782.t2	Nippo_chrIV.g9782
Nippo_chrIV.g9782.t3	Nippo_chrIV.g9782
Nippo_chrIV.g9783.t1	Nippo_chrIV.g9783
Nippo_chrIV.g9783.t3	Nippo_chrIV.g9783
Nippo_chrIV.g9783.t2	Nippo_chrIV.g9783
Nippo_chrIV.g9784.t1	Nippo_chrIV.g9784
Nippo_chrIV.g9785.t1	Nippo_chrIV.g9785
Nippo_chrIV.g9785.t2	Nippo_chrIV.g9785
Nippo_chrIV.g9786.t1	Nippo_chrIV.g9786
Nippo_chrIV.g9786.t2	Nippo_chrIV.g9786
Nippo_chrIV.g9786.t3	Nippo_chrIV.g9786
Nippo_chrIV.g9787.t1	Nippo_chrIV.g9787
Nippo_chrIV.g9788.t1	Nippo_chrIV.g9788
Nippo_chrIV.g9788.t3	Nippo_chrIV.g9788
Nippo_chrIV.g9789.t1	Nippo_chrIV.g9789
Nippo_chrIV.g9788.t2	Nippo_chrIV.g9788
Nippo_chrIV.g9790.t1	Nippo_chrIV.g9790
Nippo_chrIV.g9790.t2	Nippo_chrIV.g9790
Nippo_chrIV.g9791.t1	Nippo_chrIV.g9791
Nippo_chrIV.g9792.t1	Nippo_chrIV.g9792
Nippo_chrIV.g9792.t2	Nippo_chrIV.g9792
Nippo_chrIV.g9793.t1	Nippo_chrIV.g9793
Nippo_chrIV.g9794.t3	Nippo_chrIV.g9794
Nippo_chrIV.g9794.t1	Nippo_chrIV.g9794
Nippo_chrIV.g9794.t2	Nippo_chrIV.g9794
Nippo_chrIV.g9795.t1	Nippo_chrIV.g9795
Nippo_chrIV.g9796.t1	Nippo_chrIV.g9796
Nippo_chrIV.g9797.t1	Nippo_chrIV.g9797
Nippo_chrIV.g9798.t1	Nippo_chrIV.g9798
Nippo_chrIV.g9799.t1	Nippo_chrIV.g9799
Nippo_chrIV.g9799.t2	Nippo_chrIV.g9799
Nippo_chrIV.g9800.t1	Nippo_chrIV.g9800
Nippo_chrIV.g9801.t1	Nippo_chrIV.g9801
Nippo_chrIV.g9801.t2	Nippo_chrIV.g9801
Nippo_chrIV.g9802.t2	Nippo_chrIV.g9802
Nippo_chrIV.g9802.t1	Nippo_chrIV.g9802
Nippo_chrIV.g9803.t1	Nippo_chrIV.g9803
Nippo_chrIV.g9804.t1	Nippo_chrIV.g9804
Nippo_chrIV.g9805.t1	Nippo_chrIV.g9805
Nippo_chrIV.g9805.t2	Nippo_chrIV.g9805
Nippo_chrIV.g9806.t1	Nippo_chrIV.g9806
Nippo_chrIV.g9806.t2	Nippo_chrIV.g9806
Nippo_chrIV.g9806.t3	Nippo_chrIV.g9806
Nippo_chrIV.g9807.t1	Nippo_chrIV.g9807
Nippo_chrIV.g9808.t1	Nippo_chrIV.g9808
Nippo_chrIV.g9808.t2	Nippo_chrIV.g9808
Nippo_chrIV.g9809.t2	Nippo_chrIV.g9809
Nippo_chrIV.g9809.t1	Nippo_chrIV.g9809
Nippo_chrIV.g9809.t3	Nippo_chrIV.g9809
Nippo_chrIV.g9810.t1	Nippo_chrIV.g9810
Nippo_chrIV.g9810.t2	Nippo_chrIV.g9810
Nippo_chrIV.g9811.t2	Nippo_chrIV.g9811
Nippo_chrIV.g9811.t1	Nippo_chrIV.g9811
Nippo_chrIV.g9812.t1	Nippo_chrIV.g9812
Nippo_chrIV.g9813.t2	Nippo_chrIV.g9813
Nippo_chrIV.g9813.t1	Nippo_chrIV.g9813
Nippo_chrIV.g9814.t1	Nippo_chrIV.g9814
Nippo_chrIV.g9815.t4	Nippo_chrIV.g9815
Nippo_chrIV.g9815.t1	Nippo_chrIV.g9815
Nippo_chrIV.g9815.t2	Nippo_chrIV.g9815
Nippo_chrIV.g9815.t3	Nippo_chrIV.g9815
Nippo_chrIV.g9815.t5	Nippo_chrIV.g9815
Nippo_chrIV.g9816.t1	Nippo_chrIV.g9816
Nippo_chrIV.g9816.t2	Nippo_chrIV.g9816
Nippo_chrIV.g9817.t2	Nippo_chrIV.g9817
Nippo_chrIV.g9817.t1	Nippo_chrIV.g9817
Nippo_chrIV.g9818.t1	Nippo_chrIV.g9818
Nippo_chrIV.g9819.t3	Nippo_chrIV.g9819
Nippo_chrIV.g9819.t1	Nippo_chrIV.g9819
Nippo_chrIV.g9819.t2	Nippo_chrIV.g9819
Nippo_chrIV.g9820.t1	Nippo_chrIV.g9820
Nippo_chrIV.g9820.t3	Nippo_chrIV.g9820
Nippo_chrIV.g9820.t2	Nippo_chrIV.g9820
Nippo_chrIV.g9821.t1	Nippo_chrIV.g9821
Nippo_chrIV.g9822.t1	Nippo_chrIV.g9822
Nippo_chrIV.g9822.t2	Nippo_chrIV.g9822
Nippo_chrIV.g9823.t2	Nippo_chrIV.g9823
Nippo_chrIV.g9823.t1	Nippo_chrIV.g9823
Nippo_chrIV.g9824.t3	Nippo_chrIV.g9824
Nippo_chrIV.g9824.t2	Nippo_chrIV.g9824
Nippo_chrIV.g9824.t1	Nippo_chrIV.g9824
Nippo_chrIV.g9825.t1	Nippo_chrIV.g9825
Nippo_chrIV.g9826.t1	Nippo_chrIV.g9826
Nippo_chrIV.g9827.t1	Nippo_chrIV.g9827
Nippo_chrIV.g9827.t2	Nippo_chrIV.g9827
Nippo_chrIV.g9827.t3	Nippo_chrIV.g9827
Nippo_chrIV.g9828.t1	Nippo_chrIV.g9828
Nippo_chrIV.g9829.t2	Nippo_chrIV.g9829
Nippo_chrIV.g9829.t3	Nippo_chrIV.g9829
Nippo_chrIV.g9829.t1	Nippo_chrIV.g9829
Nippo_chrIV.g9830.t2	Nippo_chrIV.g9830
Nippo_chrIV.g9830.t1	Nippo_chrIV.g9830
Nippo_chrIV.g9831.t1	Nippo_chrIV.g9831
Nippo_chrIV.g9832.t1	Nippo_chrIV.g9832
Nippo_chrIV.g9833.t1	Nippo_chrIV.g9833
Nippo_chrIV.g9834.t1	Nippo_chrIV.g9834
Nippo_chrIV.g9835.t1	Nippo_chrIV.g9835
Nippo_chrIV.g9836.t1	Nippo_chrIV.g9836
Nippo_chrIV.g9837.t1	Nippo_chrIV.g9837
Nippo_chrIV.g9838.t2	Nippo_chrIV.g9838
Nippo_chrIV.g9838.t1	Nippo_chrIV.g9838
Nippo_chrIV.g9839.t1	Nippo_chrIV.g9839
Nippo_chrIV.g9840.t1	Nippo_chrIV.g9840
Nippo_chrIV.g9840.t2	Nippo_chrIV.g9840
Nippo_chrIV.g9840.t3	Nippo_chrIV.g9840
Nippo_chrIV.g9840.t4	Nippo_chrIV.g9840
Nippo_chrIV.g9841.t1	Nippo_chrIV.g9841
Nippo_chrIV.g9841.t2	Nippo_chrIV.g9841
Nippo_chrIV.g9842.t1	Nippo_chrIV.g9842
Nippo_chrIV.g9843.t1	Nippo_chrIV.g9843
Nippo_chrIV.g9843.t2	Nippo_chrIV.g9843
Nippo_chrIV.g9844.t1	Nippo_chrIV.g9844
Nippo_chrIV.g9845.t1	Nippo_chrIV.g9845
Nippo_chrIV.g9846.t2	Nippo_chrIV.g9846
Nippo_chrIV.g9846.t1	Nippo_chrIV.g9846
Nippo_chrIV.g9847.t1	Nippo_chrIV.g9847
Nippo_chrIV.g9848.t1	Nippo_chrIV.g9848
Nippo_chrIV.g9848.t2	Nippo_chrIV.g9848
Nippo_chrIV.g9849.t1	Nippo_chrIV.g9849
Nippo_chrIV.g9850.t1	Nippo_chrIV.g9850
Nippo_chrIV.g9850.t2	Nippo_chrIV.g9850
Nippo_chrIV.g9851.t1	Nippo_chrIV.g9851
Nippo_chrIV.g9849.t2	Nippo_chrIV.g9849
Nippo_chrIV.g9849.t3	Nippo_chrIV.g9849
Nippo_chrIV.g9849.t4	Nippo_chrIV.g9849
Nippo_chrIV.g9852.t1	Nippo_chrIV.g9852
Nippo_chrIV.g9853.t1	Nippo_chrIV.g9853
Nippo_chrIV.g9853.t2	Nippo_chrIV.g9853
Nippo_chrIV.g9853.t3	Nippo_chrIV.g9853
Nippo_chrIV.g9853.t4	Nippo_chrIV.g9853
Nippo_chrIV.g9854.t2	Nippo_chrIV.g9854
Nippo_chrIV.g9854.t1	Nippo_chrIV.g9854
Nippo_chrIV.g9855.t1	Nippo_chrIV.g9855
Nippo_chrIV.g9856.t1	Nippo_chrIV.g9856
Nippo_chrIV.g9857.t1	Nippo_chrIV.g9857
Nippo_chrIV.g9858.t1	Nippo_chrIV.g9858
Nippo_chrIV.g9859.t2	Nippo_chrIV.g9859
Nippo_chrIV.g9859.t3	Nippo_chrIV.g9859
Nippo_chrIV.g9859.t1	Nippo_chrIV.g9859
Nippo_chrIV.g9859.t6	Nippo_chrIV.g9859
Nippo_chrIV.g9859.t7	Nippo_chrIV.g9859
Nippo_chrIV.g9859.t4	Nippo_chrIV.g9859
Nippo_chrIV.g9859.t5	Nippo_chrIV.g9859
Nippo_chrIV.g9860.t1	Nippo_chrIV.g9860
Nippo_chrIV.g9861.t1	Nippo_chrIV.g9861
Nippo_chrIV.g9862.t1	Nippo_chrIV.g9862
Nippo_chrIV.g9862.t2	Nippo_chrIV.g9862
Nippo_chrIV.g9863.t2	Nippo_chrIV.g9863
Nippo_chrIV.g9863.t1	Nippo_chrIV.g9863
Nippo_chrIV.g9864.t1	Nippo_chrIV.g9864
Nippo_chrIV.g9864.t3	Nippo_chrIV.g9864
Nippo_chrIV.g9864.t2	Nippo_chrIV.g9864
Nippo_chrIV.g9865.t1	Nippo_chrIV.g9865
Nippo_chrIV.g9866.t2	Nippo_chrIV.g9866
Nippo_chrIV.g9866.t1	Nippo_chrIV.g9866
Nippo_chrIV.g9867.t1	Nippo_chrIV.g9867
Nippo_chrIV.g9868.t1	Nippo_chrIV.g9868
Nippo_chrIV.g9868.t2	Nippo_chrIV.g9868
Nippo_chrIV.g9868.t3	Nippo_chrIV.g9868
Nippo_chrIV.g9868.t4	Nippo_chrIV.g9868
Nippo_chrIV.g9869.t1	Nippo_chrIV.g9869
Nippo_chrIV.g9869.t2	Nippo_chrIV.g9869
Nippo_chrIV.g9870.t1	Nippo_chrIV.g9870
Nippo_chrIV.g9870.t2	Nippo_chrIV.g9870
Nippo_chrIV.g9871.t1	Nippo_chrIV.g9871
Nippo_chrIV.g9871.t2	Nippo_chrIV.g9871
Nippo_chrIV.g9872.t2	Nippo_chrIV.g9872
Nippo_chrIV.g9872.t1	Nippo_chrIV.g9872
Nippo_chrIV.g9873.t1	Nippo_chrIV.g9873
Nippo_chrIV.g9874.t1	Nippo_chrIV.g9874
Nippo_chrIV.g9875.t1	Nippo_chrIV.g9875
Nippo_chrIV.g9876.t1	Nippo_chrIV.g9876
Nippo_chrIV.g9876.t2	Nippo_chrIV.g9876
Nippo_chrIV.g9877.t2	Nippo_chrIV.g9877
Nippo_chrIV.g9877.t1	Nippo_chrIV.g9877
Nippo_chrIV.g9877.t4	Nippo_chrIV.g9877
Nippo_chrIV.g9877.t3	Nippo_chrIV.g9877
Nippo_chrIV.g9878.t1	Nippo_chrIV.g9878
Nippo_chrIV.g9879.t1	Nippo_chrIV.g9879
Nippo_chrIV.g9879.t2	Nippo_chrIV.g9879
Nippo_chrIV.g9880.t2	Nippo_chrIV.g9880
Nippo_chrIV.g9880.t1	Nippo_chrIV.g9880
Nippo_chrIV.g9881.t1	Nippo_chrIV.g9881
Nippo_chrIV.g9882.t3	Nippo_chrIV.g9882
Nippo_chrIV.g9882.t1	Nippo_chrIV.g9882
Nippo_chrIV.g9882.t4	Nippo_chrIV.g9882
Nippo_chrIV.g9882.t2	Nippo_chrIV.g9882
Nippo_chrIV.g9882.t5	Nippo_chrIV.g9882
Nippo_chrIV.g9883.t1	Nippo_chrIV.g9883
Nippo_chrIV.g9883.t2	Nippo_chrIV.g9883
Nippo_chrIV.g9884.t1	Nippo_chrIV.g9884
Nippo_chrIV.g9885.t1	Nippo_chrIV.g9885
Nippo_chrIV.g9885.t2	Nippo_chrIV.g9885
Nippo_chrIV.g9885.t3	Nippo_chrIV.g9885
Nippo_chrIV.g9886.t2	Nippo_chrIV.g9886
Nippo_chrIV.g9886.t1	Nippo_chrIV.g9886
Nippo_chrIV.g9887.t1	Nippo_chrIV.g9887
Nippo_chrIV.g9887.t2	Nippo_chrIV.g9887
Nippo_chrIV.g9888.t1	Nippo_chrIV.g9888
Nippo_chrIV.g9889.t1	Nippo_chrIV.g9889
Nippo_chrIV.g9890.t1	Nippo_chrIV.g9890
Nippo_chrIV.g9891.t1	Nippo_chrIV.g9891
Nippo_chrIV.g9891.t2	Nippo_chrIV.g9891
Nippo_chrIV.g9891.t3	Nippo_chrIV.g9891
Nippo_chrIV.g9892.t2	Nippo_chrIV.g9892
Nippo_chrIV.g9892.t1	Nippo_chrIV.g9892
Nippo_chrIV.g9892.t3	Nippo_chrIV.g9892
Nippo_chrIV.g9893.t2	Nippo_chrIV.g9893
Nippo_chrIV.g9893.t1	Nippo_chrIV.g9893
Nippo_chrIV.g9894.t1	Nippo_chrIV.g9894
Nippo_chrIV.g9895.t1	Nippo_chrIV.g9895
Nippo_chrIV.g9895.t2	Nippo_chrIV.g9895
Nippo_chrIV.g9895.t3	Nippo_chrIV.g9895
Nippo_chrIV.g9896.t1	Nippo_chrIV.g9896
Nippo_chrIV.g9896.t2	Nippo_chrIV.g9896
Nippo_chrIV.g9896.t4	Nippo_chrIV.g9896
Nippo_chrIV.g9896.t3	Nippo_chrIV.g9896
Nippo_chrIV.g9897.t3	Nippo_chrIV.g9897
Nippo_chrIV.g9897.t1	Nippo_chrIV.g9897
Nippo_chrIV.g9897.t2	Nippo_chrIV.g9897
Nippo_chrIV.g9897.t4	Nippo_chrIV.g9897
Nippo_chrIV.g9898.t3	Nippo_chrIV.g9898
Nippo_chrIV.g9898.t1	Nippo_chrIV.g9898
Nippo_chrIV.g9899.t1	Nippo_chrIV.g9899
Nippo_chrIV.g9898.t2	Nippo_chrIV.g9898
Nippo_chrIV.g9898.t4	Nippo_chrIV.g9898
Nippo_chrIV.g9900.t1	Nippo_chrIV.g9900
Nippo_chrIV.g9901.t1	Nippo_chrIV.g9901
Nippo_chrIV.g9902.t1	Nippo_chrIV.g9902
Nippo_chrIV.g9902.t2	Nippo_chrIV.g9902
Nippo_chrIV.g9903.t1	Nippo_chrIV.g9903
Nippo_chrIV.g9904.t1	Nippo_chrIV.g9904
Nippo_chrIV.g9904.t2	Nippo_chrIV.g9904
Nippo_chrIV.g9905.t1	Nippo_chrIV.g9905
Nippo_chrIV.g9905.t2	Nippo_chrIV.g9905
Nippo_chrIV.g9906.t2	Nippo_chrIV.g9906
Nippo_chrIV.g9906.t1	Nippo_chrIV.g9906
Nippo_chrIV.g9906.t3	Nippo_chrIV.g9906
Nippo_chrIV.g9907.t2	Nippo_chrIV.g9907
Nippo_chrIV.g9907.t1	Nippo_chrIV.g9907
Nippo_chrIV.g9908.t1	Nippo_chrIV.g9908
Nippo_chrIV.g9908.t2	Nippo_chrIV.g9908
Nippo_chrIV.g9908.t3	Nippo_chrIV.g9908
Nippo_chrIV.g9909.t1	Nippo_chrIV.g9909
Nippo_chrIV.g9910.t1	Nippo_chrIV.g9910
Nippo_chrIV.g9911.t1	Nippo_chrIV.g9911
Nippo_chrIV.g9912.t1	Nippo_chrIV.g9912
Nippo_chrIV.g9912.t2	Nippo_chrIV.g9912
Nippo_chrIV.g9912.t3	Nippo_chrIV.g9912
Nippo_chrIV.g9913.t1	Nippo_chrIV.g9913
Nippo_chrIV.g9914.t1	Nippo_chrIV.g9914
Nippo_chrIV.g9915.t1	Nippo_chrIV.g9915
Nippo_chrIV.g9915.t2	Nippo_chrIV.g9915
Nippo_chrIV.g9916.t1	Nippo_chrIV.g9916
Nippo_chrIV.g9917.t1	Nippo_chrIV.g9917
Nippo_chrIV.g9917.t2	Nippo_chrIV.g9917
Nippo_chrIV.g9918.t1	Nippo_chrIV.g9918
Nippo_chrIV.g9918.t2	Nippo_chrIV.g9918
Nippo_chrIV.g9919.t1	Nippo_chrIV.g9919
Nippo_chrIV.g9920.t1	Nippo_chrIV.g9920
Nippo_chrIV.g9921.t6	Nippo_chrIV.g9921
Nippo_chrIV.g9921.t1	Nippo_chrIV.g9921
Nippo_chrIV.g9921.t2	Nippo_chrIV.g9921
Nippo_chrIV.g9921.t3	Nippo_chrIV.g9921
Nippo_chrIV.g9921.t4	Nippo_chrIV.g9921
Nippo_chrIV.g9921.t5	Nippo_chrIV.g9921
Nippo_chrIV.g9921.t7	Nippo_chrIV.g9921
Nippo_chrIV.g9922.t1	Nippo_chrIV.g9922
Nippo_chrIV.g9922.t3	Nippo_chrIV.g9922
Nippo_chrIV.g9922.t2	Nippo_chrIV.g9922
Nippo_chrIV.g9923.t1	Nippo_chrIV.g9923
Nippo_chrIV.g9923.t2	Nippo_chrIV.g9923
Nippo_chrIV.g9923.t3	Nippo_chrIV.g9923
Nippo_chrIV.g9924.t1	Nippo_chrIV.g9924
Nippo_chrIV.g9925.t1	Nippo_chrIV.g9925
Nippo_chrIV.g9926.t1	Nippo_chrIV.g9926
Nippo_chrIV.g9927.t1	Nippo_chrIV.g9927
Nippo_chrIV.g9928.t1	Nippo_chrIV.g9928
Nippo_chrIV.g9929.t2	Nippo_chrIV.g9929
Nippo_chrIV.g9929.t1	Nippo_chrIV.g9929
Nippo_chrIV.g9930.t1	Nippo_chrIV.g9930
Nippo_chrIV.g9931.t1	Nippo_chrIV.g9931
Nippo_chrIV.g9932.t3	Nippo_chrIV.g9932
Nippo_chrIV.g9932.t1	Nippo_chrIV.g9932
Nippo_chrIV.g9932.t2	Nippo_chrIV.g9932
Nippo_chrIV.g9933.t1	Nippo_chrIV.g9933
Nippo_chrIV.g9934.t1	Nippo_chrIV.g9934
Nippo_chrIV.g9932.t4	Nippo_chrIV.g9932
Nippo_chrIV.g9935.t1	Nippo_chrIV.g9935
Nippo_chrIV.g9936.t1	Nippo_chrIV.g9936
Nippo_chrIV.g9936.t2	Nippo_chrIV.g9936
Nippo_chrIV.g9937.t1	Nippo_chrIV.g9937
Nippo_chrIV.g9937.t2	Nippo_chrIV.g9937
Nippo_chrIV.g9938.t1	Nippo_chrIV.g9938
Nippo_chrIV.g9939.t2	Nippo_chrIV.g9939
Nippo_chrIV.g9939.t1	Nippo_chrIV.g9939
Nippo_chrIV.g9939.t3	Nippo_chrIV.g9939
Nippo_chrIV.g9940.t1	Nippo_chrIV.g9940
Nippo_chrIV.g9940.t2	Nippo_chrIV.g9940
Nippo_chrIV.g9940.t3	Nippo_chrIV.g9940
Nippo_chrIV.g9941.t1	Nippo_chrIV.g9941
Nippo_chrIV.g9941.t2	Nippo_chrIV.g9941
Nippo_chrIV.g9942.t2	Nippo_chrIV.g9942
Nippo_chrIV.g9942.t1	Nippo_chrIV.g9942
Nippo_chrIV.g9943.t1	Nippo_chrIV.g9943
Nippo_chrIV.g9944.t1	Nippo_chrIV.g9944
Nippo_chrIV.g9944.t2	Nippo_chrIV.g9944
Nippo_chrIV.g9945.t1	Nippo_chrIV.g9945
Nippo_chrIV.g9946.t2	Nippo_chrIV.g9946
Nippo_chrIV.g9946.t1	Nippo_chrIV.g9946
Nippo_chrIV.g9947.t1	Nippo_chrIV.g9947
Nippo_chrIV.g9947.t2	Nippo_chrIV.g9947
Nippo_chrIV.g9948.t1	Nippo_chrIV.g9948
Nippo_chrIV.g9948.t2	Nippo_chrIV.g9948
Nippo_chrIV.g9949.t1	Nippo_chrIV.g9949
Nippo_chrIV.g9949.t2	Nippo_chrIV.g9949
Nippo_chrIV.g9950.t1	Nippo_chrIV.g9950
Nippo_chrIV.g9950.t2	Nippo_chrIV.g9950
Nippo_chrIV.g9951.t1	Nippo_chrIV.g9951
Nippo_chrIV.g9951.t2	Nippo_chrIV.g9951
Nippo_chrIV.g9952.t1	Nippo_chrIV.g9952
Nippo_chrIV.g9952.t2	Nippo_chrIV.g9952
Nippo_chrIV.g9952.t3	Nippo_chrIV.g9952
Nippo_chrIV.g9953.t1	Nippo_chrIV.g9953
Nippo_chrIV.g9954.t2	Nippo_chrIV.g9954
Nippo_chrIV.g9954.t1	Nippo_chrIV.g9954
Nippo_chrIV.g9954.t3	Nippo_chrIV.g9954
Nippo_chrIV.g9954.t4	Nippo_chrIV.g9954
Nippo_chrIV.g9955.t1	Nippo_chrIV.g9955
Nippo_chrIV.g9956.t1	Nippo_chrIV.g9956
Nippo_chrIV.g9956.t2	Nippo_chrIV.g9956
Nippo_chrIV.g9957.t1	Nippo_chrIV.g9957
Nippo_chrIV.g9958.t1	Nippo_chrIV.g9958
Nippo_chrIV.g9958.t2	Nippo_chrIV.g9958
Nippo_chrIV.g9958.t3	Nippo_chrIV.g9958
Nippo_chrIV.g9958.t4	Nippo_chrIV.g9958
Nippo_chrIV.g9959.t1	Nippo_chrIV.g9959
Nippo_chrIV.g9959.t2	Nippo_chrIV.g9959
Nippo_chrIV.g9960.t2	Nippo_chrIV.g9960
Nippo_chrIV.g9960.t1	Nippo_chrIV.g9960
Nippo_chrIV.g9961.t1	Nippo_chrIV.g9961
Nippo_chrIV.g9962.t1	Nippo_chrIV.g9962
Nippo_chrIV.g9962.t2	Nippo_chrIV.g9962
Nippo_chrIV.g9963.t1	Nippo_chrIV.g9963
Nippo_chrIV.g9964.t1	Nippo_chrIV.g9964
Nippo_chrIV.g9964.t2	Nippo_chrIV.g9964
Nippo_chrIV.g9965.t2	Nippo_chrIV.g9965
Nippo_chrIV.g9965.t3	Nippo_chrIV.g9965
Nippo_chrIV.g9965.t1	Nippo_chrIV.g9965
Nippo_chrIV.g9966.t1	Nippo_chrIV.g9966
Nippo_chrIV.g9966.t2	Nippo_chrIV.g9966
Nippo_chrIV.g9966.t3	Nippo_chrIV.g9966
Nippo_chrIV.g9967.t1	Nippo_chrIV.g9967
Nippo_chrIV.g9967.t2	Nippo_chrIV.g9967
Nippo_chrIV.g9968.t1	Nippo_chrIV.g9968
Nippo_chrIV.g9969.t1	Nippo_chrIV.g9969
Nippo_chrIV.g9969.t2	Nippo_chrIV.g9969
Nippo_chrIV.g9970.t2	Nippo_chrIV.g9970
Nippo_chrIV.g9970.t1	Nippo_chrIV.g9970
Nippo_chrIV.g9971.t2	Nippo_chrIV.g9971
Nippo_chrIV.g9971.t1	Nippo_chrIV.g9971
Nippo_chrIV.g9972.t2	Nippo_chrIV.g9972
Nippo_chrIV.g9972.t1	Nippo_chrIV.g9972
Nippo_chrIV.g9973.t1	Nippo_chrIV.g9973
Nippo_chrIV.g9974.t1	Nippo_chrIV.g9974
Nippo_chrIV.g9975.t1	Nippo_chrIV.g9975
Nippo_chrIV.g9975.t2	Nippo_chrIV.g9975
Nippo_chrIV.g9975.t3	Nippo_chrIV.g9975
Nippo_chrIV.g9975.t4	Nippo_chrIV.g9975
Nippo_chrIV.g9976.t1	Nippo_chrIV.g9976
Nippo_chrIV.g9977.t1	Nippo_chrIV.g9977
Nippo_chrIV.g9978.t1	Nippo_chrIV.g9978
Nippo_chrIV.g9978.t2	Nippo_chrIV.g9978
Nippo_chrIV.g9979.t1	Nippo_chrIV.g9979
Nippo_chrIV.g9980.t1	Nippo_chrIV.g9980
Nippo_chrIV.g9977.t2	Nippo_chrIV.g9977
Nippo_chrIV.g9981.t1	Nippo_chrIV.g9981
Nippo_chrIV.g9982.t1	Nippo_chrIV.g9982
Nippo_chrIV.g9983.t1	Nippo_chrIV.g9983
Nippo_chrIV.g9984.t2	Nippo_chrIV.g9984
Nippo_chrIV.g9984.t1	Nippo_chrIV.g9984
Nippo_chrIV.g9985.t1	Nippo_chrIV.g9985
Nippo_chrIV.g9986.t1	Nippo_chrIV.g9986
Nippo_chrIV.g9987.t1	Nippo_chrIV.g9987
Nippo_chrIV.g9988.t1	Nippo_chrIV.g9988
Nippo_chrIV.g9989.t1	Nippo_chrIV.g9989
Nippo_chrIV.g9990.t3	Nippo_chrIV.g9990
Nippo_chrIV.g9990.t1	Nippo_chrIV.g9990
Nippo_chrIV.g9990.t2	Nippo_chrIV.g9990
Nippo_chrIV.g9991.t1	Nippo_chrIV.g9991
Nippo_chrIV.g9992.t1	Nippo_chrIV.g9992
Nippo_chrIV.g9992.t2	Nippo_chrIV.g9992
Nippo_chrIV.g9993.t1	Nippo_chrIV.g9993
Nippo_chrIV.g9994.t1	Nippo_chrIV.g9994
Nippo_chrIV.g9994.t3	Nippo_chrIV.g9994
Nippo_chrIV.g9994.t2	Nippo_chrIV.g9994
Nippo_chrIV.g9995.t1	Nippo_chrIV.g9995
Nippo_chrIV.g9996.t1	Nippo_chrIV.g9996
Nippo_chrIV.g9996.t2	Nippo_chrIV.g9996
Nippo_chrIV.g9997.t4	Nippo_chrIV.g9997
Nippo_chrIV.g9997.t2	Nippo_chrIV.g9997
Nippo_chrIV.g9997.t1	Nippo_chrIV.g9997
Nippo_chrIV.g9997.t3	Nippo_chrIV.g9997
Nippo_chrIV.g9998.t2	Nippo_chrIV.g9998
Nippo_chrIV.g9998.t1	Nippo_chrIV.g9998
Nippo_chrIV.g9999.t1	Nippo_chrIV.g9999
Nippo_chrIV.g10000.t2	Nippo_chrIV.g10000
Nippo_chrIV.g10000.t1	Nippo_chrIV.g10000
Nippo_chrIV.g10001.t1	Nippo_chrIV.g10001
Nippo_chrIV.g10001.t2	Nippo_chrIV.g10001
Nippo_chrIV.g10002.t1	Nippo_chrIV.g10002
Nippo_chrIV.g10003.t1	Nippo_chrIV.g10003
Nippo_chrIV.g10004.t1	Nippo_chrIV.g10004
